Ngày;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48
07/01/2021;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5
07/02/2021;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.5;964.5;964.5;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.4
07/03/2021;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7
07/04/2021;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6;963.6
07/05/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
07/06/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
07/07/2021;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8
07/08/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
07/09/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6
07/10/2021;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6;1022.6
07/11/2021;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.5;964.4;964.4;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.5;964.4
07/12/2021;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;977.4;977.4;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8
13/7/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
14/7/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
15/7/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
16/7/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
17/7/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
18/7/2021;966.8;966.8;966.8;966.8;966.8;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.7;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.8;966.7
19/7/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.5;1069.5;1069.5;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
20/7/2021;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0
21/7/2021;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5;1565.5
22/7/2021;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1391.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0
23/7/2021;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1500.5;1467.6;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2;1520.2
24/7/2021;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0
25/7/2021;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1069.4;1069.4;1069.4;1069.4;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5;1087.5
26/7/2021;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4
27/7/2021;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3;1331.3
28/7/2021;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.8;1316.9;1316.9;1316.9;1316.9;1316.9;1316.8;1316.8;1316.8;1316.8;1316.8;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.8;1316.8;1316.8
29/7/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
30/7/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;981.8;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
31/7/2021;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;963.6;945.5;962.6;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4;964.4
08/01/2021;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5;945.5
08/02/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
08/03/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
08/04/2021;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1
08/05/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
08/06/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
08/07/2021;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5;1061.5
08/08/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9
08/09/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
08/10/2021;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0
08/11/2021;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9
08/12/2021;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9
13/8/2021;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1403.7;1403.0;1379.4;1403.0;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1;1423.1
14/8/2021;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1391.0;1379.4;1379.4;1391.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0
15/8/2021;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1375.8;1331.3;1205.9;1069.4;1069.4;1069.4;1069.4;1331.3;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4
16/8/2021;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1;1565.1
17/8/2021;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4;1503.4
18/8/2021;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.8;1403.0;1379.4;1403.0;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9;1422.9
19/8/2021;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1391.0;1379.4;1391.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0;1403.0
20/8/2021;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4;1379.4
21/8/2021;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9;1316.9
22/8/2021;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1;1064.1
23/8/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
24/8/2021;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0;1294.0
25/8/2021;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5;1293.5
26/8/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
27/8/2021;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4;1069.4
28/8/2021;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;991.0;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;990.9;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;991.0;990.9;990.9
